repo_url,repo_name,owner,full_name,stars,size_kb,language,description,last_updated,frameworks,matched_patterns,api_url,has_openapi,has_swagger,has_validators,validator_libraries,has_typescript
https://github.com/PINFUnDF/pesadao,pesadao,PINFUnDF,PINFUnDF/pesadao,0,6043,Handlebars,Desenvolvimento de uma loja de roupas web,2024-06-16T21:50:41Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/PINFUnDF/pesadao,False,False,False,,False
https://github.com/lakitha96/chat-socket.io,chat-socket.io,lakitha96,lakitha96/chat-socket.io,0,1119,HTML,public chat using socket.io,2018-07-24T06:32:20Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/lakitha96/chat-socket.io,False,False,False,,False
https://github.com/radams5/helo,helo,radams5,radams5/helo,0,152,JavaScript,,2019-03-01T23:59:26Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/radams5/helo,False,False,False,,False
https://github.com/dwaipayanbanerjee/praxis_assistant,praxis_assistant,dwaipayanbanerjee,dwaipayanbanerjee/praxis_assistant,0,135,JavaScript,Production-ready voice assistant for Raspberry Pi 5 using OpenAI's Realtime API with wake word detection,2025-10-26T01:22:20Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/dwaipayanbanerjee/praxis_assistant,False,False,False,,False
https://github.com/Tracercool/Home-Service,Home-Service,Tracercool,Tracercool/Home-Service,0,17118,JavaScript,,2024-10-11T11:33:14Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Tracercool/Home-Service,False,False,False,,False
https://github.com/oscarRS25/OrderIt,OrderIt,oscarRS25,oscarRS25/OrderIt,0,378,C++,,2024-12-09T15:24:48Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/oscarRS25/OrderIt,False,False,False,,False
https://github.com/Mjishu/Wheres-Waldo,Wheres-Waldo,Mjishu,Mjishu/Wheres-Waldo,0,6460,JavaScript,Wheres waldo game for TOP,2024-09-17T01:41:46Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Mjishu/Wheres-Waldo,False,False,False,,False
https://github.com/jhgaylor/squawk,squawk,jhgaylor,jhgaylor/squawk,0,333,JavaScript,,2016-02-15T06:03:25Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/jhgaylor/squawk,False,False,False,,False
https://github.com/Henis1729/Association,Association,Henis1729,Henis1729/Association,0,283,JavaScript,Sharing Accomodation association ,2025-11-03T15:54:36Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Henis1729/Association,False,False,False,,False
https://github.com/BogdanProkudin/BotTG,BotTG,BogdanProkudin,BogdanProkudin/BotTG,0,8663,JavaScript,,2025-06-14T11:24:34Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/BogdanProkudin/BotTG,False,False,False,,False
https://github.com/timot3/Cluster,Cluster,timot3,timot3/Cluster,0,6049,Java,Submitted to HackThis hosted by HackIllinois,2020-08-14T18:24:42Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/timot3/Cluster,False,False,False,,False
https://github.com/kirokoNjenga/cross-fit-api,cross-fit-api,kirokoNjenga,kirokoNjenga/cross-fit-api,0,983,JavaScript,Api Best practice handbook,2022-07-11T08:28:53Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/kirokoNjenga/cross-fit-api,False,False,False,,False
https://github.com/jorgeeliecer88/segunda_entreta,segunda_entreta,jorgeeliecer88,jorgeeliecer88/segunda_entreta,0,329,JavaScript,Segunda Entrega TDEA,2019-06-10T05:02:57Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/jorgeeliecer88/segunda_entreta,False,False,False,,False
https://github.com/duzixsiansheng/fetch_mcp,fetch_mcp,duzixsiansheng,duzixsiansheng/fetch_mcp,0,1553,JavaScript,,2025-06-07T06:19:50Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/duzixsiansheng/fetch_mcp,False,False,False,,False
https://github.com/MateusLima909/analise-de-codigo,analise-de-codigo,MateusLima909,MateusLima909/analise-de-codigo,0,105,JavaScript,,2025-11-10T14:25:41Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/MateusLima909/analise-de-codigo,False,False,False,,False
https://github.com/aBratashin/Todo-React,Todo-React,aBratashin,aBratashin/Todo-React,0,146,JavaScript,,2024-01-18T13:29:36Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/aBratashin/Todo-React,False,False,False,,False
https://github.com/JJung45/JPortfolio_node,JPortfolio_node,JJung45,JJung45/JPortfolio_node,0,7031,JavaScript,,2018-12-23T14:40:34Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/JJung45/JPortfolio_node,False,False,False,,False
https://github.com/Parzzii/Nbad-Project-3,Nbad-Project-3,Parzzii,Parzzii/Nbad-Project-3,0,1680,EJS,,2024-03-30T19:27:33Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Parzzii/Nbad-Project-3,False,False,False,,False
https://github.com/shub-krishan208/MASK-W25-ShubhamKrishan-24MA10063,MASK-W25-ShubhamKrishan-24MA10063,shub-krishan208,shub-krishan208/MASK-W25-ShubhamKrishan-24MA10063,0,1948,TypeScript,,2025-09-28T01:18:09Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/shub-krishan208/MASK-W25-ShubhamKrishan-24MA10063,False,False,False,,False
https://github.com/manasi-sh/stackoverflow-clone-added-features,stackoverflow-clone-added-features,manasi-sh,manasi-sh/stackoverflow-clone-added-features,0,6743,JavaScript,,2024-01-07T16:22:47Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/manasi-sh/stackoverflow-clone-added-features,False,False,False,,False
https://github.com/AyushVerma-1307/MERN-Todo-App,MERN-Todo-App,AyushVerma-1307,AyushVerma-1307/MERN-Todo-App,0,1539,JavaScript,"This project is a simple todo app that allows users to create, read, update, and delete todos. It is developed using the MERN stack (MongoDB, Express, React, and Node.js).",2023-08-15T06:27:05Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/AyushVerma-1307/MERN-Todo-App,False,False,False,,False
https://github.com/kush01007/WanderBoss,WanderBoss,kush01007,kush01007/WanderBoss,0,103,JavaScript,,2025-10-15T00:02:21Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/kush01007/WanderBoss,False,False,True,joi,False
https://github.com/Prithxvhie44/JS_projects,JS_projects,Prithxvhie44,Prithxvhie44/JS_projects,0,3893,HTML,,2025-06-24T14:25:01Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Prithxvhie44/JS_projects,False,False,False,,False
https://github.com/sflores926/Book-Search-Engine,Book-Search-Engine,sflores926,sflores926/Book-Search-Engine,0,33079,JavaScript,Your assignment this week is emblematic of the fact that most modern websites are driven by two things: data and user demands.,2022-11-15T03:03:15Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/sflores926/Book-Search-Engine,False,False,False,,False
https://github.com/francor36/Quattro,Quattro,francor36,francor36/Quattro,0,7754,JavaScript,,2025-10-28T02:44:35Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/francor36/Quattro,False,False,False,,False
https://github.com/helper012/opensumi-core,opensumi-core,helper012,helper012/opensumi-core,0,181641,TypeScript,,2025-06-07T07:39:58Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/helper012/opensumi-core,False,False,False,,True
https://github.com/Hflora2010/Google-Book-Search-Engine,Google-Book-Search-Engine,Hflora2010,Hflora2010/Google-Book-Search-Engine,0,2288,JavaScript,,2023-06-25T02:53:41Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Hflora2010/Google-Book-Search-Engine,False,False,False,,False
https://github.com/JahongirOfficial/prox,prox,JahongirOfficial,JahongirOfficial/prox,0,5713,TypeScript,,2025-11-13T10:13:55Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/JahongirOfficial/prox,False,False,True,zod,True
https://github.com/loges93/travlr,travlr,loges93,loges93/travlr,0,961,HTML,Project for Full Stack Development,2024-12-22T04:55:44Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/loges93/travlr,False,False,False,,False
https://github.com/aries1232/EasyShop,EasyShop,aries1232,aries1232/EasyShop,0,3591,JavaScript,A Quick and Easy  E-Commerce Platform,2025-03-13T15:56:18Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/aries1232/EasyShop,False,False,False,,False
https://github.com/manty3/shopping-cart,shopping-cart,manty3,manty3/shopping-cart,0,6484,JavaScript,E-commerce Shopping cart using Nodejs Express Js and  MongoDB,2024-11-08T08:29:55Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/manty3/shopping-cart,False,False,False,,False
https://github.com/inma2709/entornoServidor,entornoServidor,inma2709,inma2709/entornoServidor,0,168,JavaScript,"certificado IFCD0210 - Desarrollo de Aplicaciones con Tecnologías Web, y en concreto de la MF0492_3: Programación en Entorno Servidor, una de las partes más técnicas e importantes del certificado.",2025-10-26T22:39:22Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/inma2709/entornoServidor,False,False,False,,False
https://github.com/Tucknologies1/neothinc,neothinc,Tucknologies1,Tucknologies1/neothinc,0,7580,JavaScript,,2017-11-11T17:35:00Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Tucknologies1/neothinc,False,False,False,,False
https://github.com/ysf-RAMI/CMS-Frontend,CMS-Frontend,ysf-RAMI,ysf-RAMI/CMS-Frontend,0,6093,JavaScript,,2025-11-12T14:24:19Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/ysf-RAMI/CMS-Frontend,False,False,True,yup,False
https://github.com/rihts-4/phonebook-deploy,phonebook-deploy,rihts-4,rihts-4/phonebook-deploy,0,332,JavaScript,,2025-01-28T15:34:04Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/rihts-4/phonebook-deploy,False,False,False,,False
https://github.com/brwndag/projeto-webII,projeto-webII,brwndag,brwndag/projeto-webII,0,185,JavaScript,"Projeto referente à primeira avaliação de programação Web II, utilizando Node.js e React",2025-11-06T01:11:00Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/brwndag/projeto-webII,False,False,False,,False
https://github.com/hybsonmaia/shopping-cart-app,shopping-cart-app,hybsonmaia,hybsonmaia/shopping-cart-app,0,10956,JavaScript,,2022-11-21T11:59:56Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/hybsonmaia/shopping-cart-app,False,False,False,,False
https://github.com/Tejasvi-hegde/Agri-Trace,Agri-Trace,Tejasvi-hegde,Tejasvi-hegde/Agri-Trace,0,427,JavaScript,,2025-11-02T16:44:28Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Tejasvi-hegde/Agri-Trace,False,False,False,,False
https://github.com/semizemes/academic_script,academic_script,semizemes,semizemes/academic_script,0,148,TypeScript,Academic Script site for JDU students,2025-06-19T12:05:34Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/semizemes/academic_script,False,False,False,,False
https://github.com/green-fox-academy/noraselenyi,noraselenyi,green-fox-academy,green-fox-academy/noraselenyi,0,5033,TypeScript,,2019-06-03T08:15:53Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/green-fox-academy/noraselenyi,False,False,False,,True
https://github.com/Danilo-Miguel/SD_2022-02,SD_2022-02,Danilo-Miguel,Danilo-Miguel/SD_2022-02,0,1186,JavaScript,,2022-08-29T13:18:16Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Danilo-Miguel/SD_2022-02,False,False,False,,False
https://github.com/arthursantana-dev/react-blog,react-blog,arthursantana-dev,arthursantana-dev/react-blog,0,996,JavaScript,,2023-09-10T15:46:40Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/arthursantana-dev/react-blog,False,False,False,,False
https://github.com/ffernandescs/API-de-Produtos-disponibilizada-pelo-Carrefour,API-de-Produtos-disponibilizada-pelo-Carrefour,ffernandescs,ffernandescs/API-de-Produtos-disponibilizada-pelo-Carrefour,0,45067,HTML,,2022-06-11T04:56:49Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/ffernandescs/API-de-Produtos-disponibilizada-pelo-Carrefour,False,False,False,,False
https://github.com/Julyeth-17/chat-project,chat-project,Julyeth-17,Julyeth-17/chat-project,0,1785,JavaScript,,2025-06-17T17:57:31Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Julyeth-17/chat-project,False,False,False,,False
https://github.com/yashjain3010/ILP,ILP,yashjain3010,yashjain3010/ILP,0,602,JavaScript,,2024-08-14T19:33:04Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/yashjain3010/ILP,False,False,False,,False
https://github.com/BenGrabowski/thingful-server,thingful-server,BenGrabowski,BenGrabowski/thingful-server,0,320,JavaScript,,2019-10-20T22:55:10Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/BenGrabowski/thingful-server,False,False,False,,False
https://github.com/MarieT88/drop-of-css,drop-of-css,MarieT88,MarieT88/drop-of-css,0,246,JavaScript,,2023-06-29T01:16:26Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/MarieT88/drop-of-css,False,False,False,,False
https://github.com/KaterinaKn24/SUN,SUN,KaterinaKn24,KaterinaKn24/SUN,0,805,JavaScript,,2024-01-06T19:44:15Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/KaterinaKn24/SUN,False,False,False,,False
https://github.com/ShanewalshGit/DataRepProject2023,DataRepProject2023,ShanewalshGit,ShanewalshGit/DataRepProject2023,0,208,JavaScript,,2023-11-27T21:09:01Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/ShanewalshGit/DataRepProject2023,False,False,False,,False
https://github.com/Buddhinath016/Development_Journey,Development_Journey,Buddhinath016,Buddhinath016/Development_Journey,0,3215,JavaScript,,2024-07-31T11:25:06Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Buddhinath016/Development_Journey,False,False,True,zod,False
https://github.com/thinkful-ei-orka/13.3-server-sherry-adam,13.3-server-sherry-adam,thinkful-ei-orka,thinkful-ei-orka/13.3-server-sherry-adam,0,890,JavaScript,,2020-06-19T17:18:04Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/thinkful-ei-orka/13.3-server-sherry-adam,False,False,False,,False
https://github.com/Luchen2001/180Toolkit,180Toolkit,Luchen2001,Luchen2001/180Toolkit,0,11686,JavaScript,,2023-11-08T06:50:24Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Luchen2001/180Toolkit,False,False,False,,False
https://github.com/AnjaniJha13/Web-Development,Web-Development,AnjaniJha13,AnjaniJha13/Web-Development,0,909,HTML,,2025-01-31T06:33:17Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/AnjaniJha13/Web-Development,False,False,False,,False
https://github.com/Tilk1/comision-B-santiago-lizondo,comision-B-santiago-lizondo,Tilk1,Tilk1/comision-B-santiago-lizondo,0,924,EJS,Actividad TP final,2023-09-13T17:56:02Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Tilk1/comision-B-santiago-lizondo,False,False,False,,False
https://github.com/s343841/WA,WA,s343841,s343841/WA,0,1064,JavaScript,web application 2025,2025-06-03T13:45:24Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/s343841/WA,False,False,False,,False
https://github.com/vreplicon/gear-closet-api,gear-closet-api,vreplicon,vreplicon/gear-closet-api,0,370,JavaScript,RESTful API controls all interactions between the frontend gear-closet app and the database.,2020-02-25T01:58:58Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/vreplicon/gear-closet-api,False,False,False,,False
https://github.com/YSNIS/brewsbyus,brewsbyus,YSNIS,YSNIS/brewsbyus,0,1191,JavaScript,,2019-07-16T13:21:31Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/YSNIS/brewsbyus,False,False,False,,False
https://github.com/Plasny/zsl,zsl,Plasny,Plasny/zsl,0,15961,JavaScript,Projects and tasks from my technical high school,2024-04-25T22:18:07Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Plasny/zsl,False,False,False,,False
https://github.com/r-nba/nbahofAPI,nbahofAPI,r-nba,r-nba/nbahofAPI,0,2854,JavaScript,,2019-03-01T09:10:22Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/r-nba/nbahofAPI,False,False,False,,False
https://github.com/Himanshu-Himan/SIT724,SIT724,Himanshu-Himan,Himanshu-Himan/SIT724,0,6367,JavaScript,Research Project,2024-05-20T09:25:43Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Himanshu-Himan/SIT724,False,False,False,,False
https://github.com/leonnoel/produce-sprint-team,produce-sprint-team,leonnoel,leonnoel/produce-sprint-team,0,117,JavaScript,,2021-10-21T20:29:18Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/leonnoel/produce-sprint-team,False,False,False,,False
https://github.com/kristinlashun/musicapp,musicapp,kristinlashun,kristinlashun/musicapp,0,3266,HTML,,2024-08-17T02:51:49Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/kristinlashun/musicapp,False,False,False,,False
https://github.com/Kraken1302/tracker,tracker,Kraken1302,Kraken1302/tracker,0,1928,JavaScript,,2024-10-08T15:12:40Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Kraken1302/tracker,False,False,False,,False
https://github.com/idavidov13/JavaScript-Training,JavaScript-Training,idavidov13,idavidov13/JavaScript-Training,0,27412,JavaScript,Programming Basics with JavaScript - януари 2023,2024-07-02T07:40:06Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/idavidov13/JavaScript-Training,False,False,False,,False
https://github.com/3antozz/Odin-Book,Odin-Book,3antozz,3antozz/Odin-Book,0,4506,JavaScript,A full-stack social media application built for real-time content sharing and interaction.,2025-06-17T21:44:09Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/3antozz/Odin-Book,False,False,False,,False
https://github.com/Pracrobo/AI2025-Course,AI2025-Course,Pracrobo,Pracrobo/AI2025-Course,0,15833,HTML,Web basic to AI: A Junior Developer’s Journey,2025-08-15T03:22:34Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Pracrobo/AI2025-Course,False,False,False,,False
https://github.com/Anuja-Francis/Anuja-Training,Anuja-Training,Anuja-Francis,Anuja-Francis/Anuja-Training,0,18549,HTML,,2025-03-10T03:49:20Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Anuja-Francis/Anuja-Training,False,False,False,,False
https://github.com/bigbany/goorm-mid,goorm-mid,bigbany,bigbany/goorm-mid,0,3966,JavaScript,middle,2022-11-18T08:04:12Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/bigbany/goorm-mid,False,False,False,,False
https://github.com/MIN0225/SPC-AI-Web,SPC-AI-Web,MIN0225,MIN0225/SPC-AI-Web,0,3304,HTML,한국소프트웨어저작권협회,2025-05-19T11:17:42Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/MIN0225/SPC-AI-Web,False,False,False,,False
https://github.com/adsondev06/public,public,adsondev06,adsondev06/public,0,8057,JavaScript,,2024-08-18T00:18:45Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/adsondev06/public,False,False,False,,False
https://github.com/kimsee8200/nodejsJump,nodejsJump,kimsee8200,kimsee8200/nodejsJump,0,4061,JavaScript,,2024-07-11T14:40:10Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/kimsee8200/nodejsJump,False,False,False,,False
https://github.com/luidsonl/Curso-Node.js-do-Zero-a-Maestria-com-diversos-Projetos,Curso-Node.js-do-Zero-a-Maestria-com-diversos-Projetos,luidsonl,luidsonl/Curso-Node.js-do-Zero-a-Maestria-com-diversos-Projetos,0,8038,JavaScript,Projetos desenvolvidos no curso Node.js do Zero a Maestria com diversos Projetos,2025-09-13T12:17:24Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/luidsonl/Curso-Node.js-do-Zero-a-Maestria-com-diversos-Projetos,False,False,False,,False
https://github.com/Tesmi/agl-learning-server,agl-learning-server,Tesmi,Tesmi/agl-learning-server,0,47635,JavaScript,Server for agl learning app,2022-09-18T15:15:56Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Tesmi/agl-learning-server,False,False,False,,False
https://github.com/mrutyunjaya65/backend,backend,mrutyunjaya65,mrutyunjaya65/backend,0,35771,JavaScript,,2024-10-27T10:05:03Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/mrutyunjaya65/backend,False,False,False,,False
https://github.com/syntagma/wagaexample,wagaexample,syntagma,syntagma/wagaexample,0,2880,JavaScript,,2015-03-16T19:03:30Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/syntagma/wagaexample,False,False,False,,False
https://github.com/Whatisloovee/5-sem,5-sem,Whatisloovee,Whatisloovee/5-sem,0,486793,C,,2025-02-02T16:53:09Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Whatisloovee/5-sem,False,False,False,,False
https://github.com/inesterenko/webrecoder-fork,webrecoder-fork,inesterenko,inesterenko/webrecoder-fork,0,4102,Python,,2020-05-06T12:36:27Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/inesterenko/webrecoder-fork,False,False,False,,False
https://github.com/fabeklou/alx-backend,alx-backend,fabeklou,fabeklou/alx-backend,0,129,Python,,2024-08-01T00:01:28Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/fabeklou/alx-backend,False,False,False,,False
https://github.com/weblab-class/Kite,Kite,weblab-class,weblab-class/Kite,0,12457,JavaScript,,2025-01-29T10:03:00Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/weblab-class/Kite,False,False,False,,False
https://github.com/jagrat-khatter/Dev-Learning,Dev-Learning,jagrat-khatter,jagrat-khatter/Dev-Learning,0,2505,JavaScript,,2025-10-23T10:13:22Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/jagrat-khatter/Dev-Learning,False,False,False,,False
https://github.com/duopu/pre-research-project,pre-research-project,duopu,duopu/pre-research-project,0,180,HTML,,2025-03-19T03:31:41Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/duopu/pre-research-project,False,False,False,,False
https://github.com/nandreau/Projet-Annuel-M2-AL,Projet-Annuel-M2-AL,nandreau,nandreau/Projet-Annuel-M2-AL,0,11174,JavaScript,,2025-07-15T16:01:26Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/nandreau/Projet-Annuel-M2-AL,False,False,False,,False
https://github.com/Emmytheo/gakonnect-backend,gakonnect-backend,Emmytheo,Emmytheo/gakonnect-backend,0,50053,HTML,,2022-11-22T15:30:16Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/Emmytheo/gakonnect-backend,False,False,False,,False
https://github.com/boostcamp-2020/IssueTracker-12,IssueTracker-12,boostcamp-2020,boostcamp-2020/IssueTracker-12,0,4802,Swift,,2020-12-19T14:52:49Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/boostcamp-2020/IssueTracker-12,False,False,False,,False
https://github.com/mill0851/Hacklahoma_2024_Back_To_The_Books,Hacklahoma_2024_Back_To_The_Books,mill0851,mill0851/Hacklahoma_2024_Back_To_The_Books,0,12797,JavaScript,This react/node.js application is the project that my team and I submitted at Hacklahoma 2024. This project got us 2nd place. ,2024-09-09T19:38:50Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/mill0851/Hacklahoma_2024_Back_To_The_Books,False,False,False,,False
https://github.com/rehanhussa/Spotify-EJS,Spotify-EJS,rehanhussa,rehanhussa/Spotify-EJS,0,3504,CSS,,2023-09-09T18:33:05Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/rehanhussa/Spotify-EJS,False,False,False,,False
https://github.com/A6rron/food-nearby-bot,food-nearby-bot,A6rron,A6rron/food-nearby-bot,0,130,JavaScript,,2025-11-05T15:47:35Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/A6rron/food-nearby-bot,False,False,False,,False
https://github.com/lovemegs/project9-node-express,project9-node-express,lovemegs,lovemegs/project9-node-express,0,2090,HTML,Techdegree Project 9 Node Static Site with Express,2022-10-09T06:10:14Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/lovemegs/project9-node-express,False,False,False,,False
https://github.com/mhamzaaamir960/learn_backend,learn_backend,mhamzaaamir960,mhamzaaamir960/learn_backend,0,2146,JavaScript,,2024-09-28T18:31:14Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/mhamzaaamir960/learn_backend,False,False,False,,False
https://github.com/GeeekySouro003/Cohort-3.0-Learnings,Cohort-3.0-Learnings,GeeekySouro003,GeeekySouro003/Cohort-3.0-Learnings,0,440,JavaScript,cohort 3.0 ,2025-04-23T16:37:44Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/GeeekySouro003/Cohort-3.0-Learnings,False,False,False,,False
https://github.com/nayan-21/Food-zone-backend,Food-zone-backend,nayan-21,nayan-21/Food-zone-backend,0,850,JavaScript,,2025-06-11T09:45:46Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/nayan-21/Food-zone-backend,False,False,False,,False
https://github.com/mahme19/PRF_projekt,PRF_projekt,mahme19,mahme19/PRF_projekt,0,62707,C#,,2023-05-26T10:34:43Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/mahme19/PRF_projekt,False,False,False,,False
https://github.com/nosajio/watchthis,watchthis,nosajio,nosajio/watchthis,0,121,JavaScript,📽 A tool for helping you watch more great movies.,2017-01-05T01:29:01Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/nosajio/watchthis,False,False,False,,False
https://github.com/holgros/te22d-webbserverprogrammering,te22d-webbserverprogrammering,holgros,holgros/te22d-webbserverprogrammering,0,181,JavaScript,,2025-03-17T08:58:16Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/holgros/te22d-webbserverprogrammering,False,False,False,,False
https://github.com/GitSweety-21/games,games,GitSweety-21,GitSweety-21/games,0,134,JavaScript,,2025-03-10T18:05:41Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/GitSweety-21/games,False,False,False,,False
https://github.com/jparyani/nodejs-debug-interview,nodejs-debug-interview,jparyani,jparyani/nodejs-debug-interview,0,7147,JavaScript,,2017-05-17T17:25:06Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/jparyani/nodejs-debug-interview,False,False,False,,False
https://github.com/ankitamaddheshiya/nxm201_evaluation,nxm201_evaluation,ankitamaddheshiya,ankitamaddheshiya/nxm201_evaluation,0,6371,JavaScript,,2023-05-01T03:30:34Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/ankitamaddheshiya/nxm201_evaluation,False,False,False,,False
https://github.com/vickyvaf/todolist,todolist,vickyvaf,vickyvaf/todolist,0,246,JavaScript,MERN - Todolist,2023-05-03T23:59:39Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/vickyvaf/todolist,False,False,False,,False
https://github.com/leehuishi/tutorial,tutorial,leehuishi,leehuishi/tutorial,0,42448,JavaScript,,2024-07-18T09:16:41Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/leehuishi/tutorial,False,False,False,,False
https://github.com/anna-llorens/movies,movies,anna-llorens,anna-llorens/movies,0,148,JavaScript,"This is a learning app built wiht React, Sass, and Javascript and Webpack",2024-11-18T04:43:16Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/anna-llorens/movies,False,False,False,,False
https://github.com/devvrat011/job_portal,job_portal,devvrat011,devvrat011/job_portal,0,4901,JavaScript,,2024-10-08T06:39:02Z,Express,"language:JavaScript ""app.get(""",https://api.github.com/repos/devvrat011/job_portal,False,False,False,,False
